Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.33654744075729653,-0.03944053986361938,0.12887353757858394,0.0061647180673040205
SD,-0.26825702728514783,-0.03855374359224961,0.08407428709025469,0.006537903206100959
CV,-1.4420135040401476,-0.19077357734464356,0.022917466032519963,0.001874067219267501
