Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.6504798897401853,-0.015177682737735867,0.4773117446196195,0.0009157139312154092
SD,-0.506679605007264,-0.03083998034543594,0.3005011107536201,0.0033742745007849114
CV,-2.7587366592592706,-0.24936370083327003,0.08609547847753242,0.0024410908284268067
