Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.6504798897401853,-0.0515056418280733,0.4773117446196195,0.014117961154385943
SD,-0.506679605007264,-0.06421908200736166,0.3005011107536201,0.024453390859347696
CV,-2.7587366592592706,-0.3677418301701798,0.08609547847753242,0.010371535265774893
