Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-1.6725285153518534,-1.8573640326879495,3.1050057168408687,4.225770684648089
SD,-1.1282483884009273,-0.15540493545715292,1.5327956611775964,0.15927821998603378
CV,-5.803447191296352,8.572672836875023,0.49544723206979113,0.8337740954914207
