Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.6504798897401853,-0.2863659513191838,0.4773117446196195,0.17281058925054008
SD,-0.506679605007264,-0.17991349350398841,0.3005011107536201,0.0564221629658921
CV,-2.7587366592592706,-0.564952987164604,0.08609547847753242,0.007123813236415329
