Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-1.6725285153518534,-0.7319360897573163,3.1050057168408687,1.1054824643463885
SD,-1.1282483884009273,-0.46023656608163777,1.5327956611775964,0.3884005027907989
CV,-5.803447191296352,-1.569316542783757,0.49544723206979113,0.07680651213389866
