Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-1.1765808468598888,-0.2647157612188909,1.5441912319253237,0.17358767054013977
SD,-0.8567653209806905,-0.2617133431164984,0.8823437741512449,0.1666054730853904
CV,-4.619567620046609,-1.5674986161848352,0.28667957034921643,0.05708872611782398
