Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.3301684787175622,-0.041422823998125934,0.12537317294535363,0.0026538232637733474
SD,-0.44090495345767844,-0.08400495857880112,0.24632078273325972,0.012409688203658713
CV,-5.973389897297401,-1.2419315696383637,0.4282206329593743,0.026497824713726033
