Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.6866551377675678,-0.3460060002011449,0.5229842225144637,0.13899700497860637
SD,-0.7784536563589441,-0.20632997820734378,0.7946242834978247,0.04532372046522287
CV,-10.817690467557886,-2.0886000084788923,1.496153711157359,0.06268351453830977
