Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.5437713387647085,-0.15975003055649709,0.33588087355204393,0.03128834203058175
SD,-0.6732374783566024,-0.20388444533995514,0.5940702739765545,0.052261310406995706
CV,-9.323547169981602,-2.7554828519292984,1.0969506627270442,0.09326995668426322
