Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.18794534457998413,-0.010956412618861756,0.04079137467580355,0.00019396513014368475
SD,-0.265209655230815,-0.017656593870476245,0.08659650296161567,0.0008578325404457483
CV,-3.546497913301918,-0.27572627968524666,0.145231504680249,0.002090396509932967
