Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.18794534457998413,-0.010273686700216089,0.04079137467580355,0.00025332967814660457
SD,-0.265209655230815,-0.006708588618773659,0.08659650296161567,0.000942031090376576
CV,-3.546497913301918,-0.10736416663018554,0.145231504680249,0.002019173543280857
