Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.3301684787175622,-0.04086734788045572,0.12537317294535363,0.0022919000075785428
SD,-0.44090495345767844,-0.08858358478962947,0.24632078273325972,0.010435709330276998
CV,-5.973389897297401,-1.3410804852323521,0.4282206329593743,0.024636852254946415
