Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.5437713387647085,-0.1317798814119316,0.33588087355204393,0.02153643347618279
SD,-0.6732374783566024,-0.2032340385792683,0.5940702739765545,0.0741027818307603
CV,-9.323547169981602,-2.656201781739862,1.0969506627270442,0.12998424525211147
