Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.6866551377675678,-0.6722979693189222,0.5229842225144637,0.568063332869417
SD,-0.7784536563589441,-0.008602903503252612,0.7946242834978247,0.07401781806711585
CV,-10.817690467557886,3.005948287943594,1.496153711157359,0.24261951840023724
