Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.10163717274337301,-0.005023911153815848,0.011693662498013901,4.541869748758106e-05
SD,-0.11187527132883605,-0.011781790865830333,0.014373314318349697,0.0002739810569859086
CV,-1.6797069002117546,-0.18645105019865746,0.03134811566913308,0.0006928734871252362
