Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.10163717274337301,-0.003786519170700576,0.011693662498013901,0.00013286149035453168
SD,-0.11187527132883605,-0.007413877081171374,0.014373314318349697,0.0007396197746165008
CV,-1.6797069002117546,-0.11264117259402781,0.03134811566913308,0.0019376473831991341
