Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.31007623540632545,-0.11901549007965731,0.11203150033091695,0.03296629658173873
SD,-0.27057049108778014,0.060062257693520374,0.08937441701547476,0.02235316762745036
CV,-3.9806679734180097,1.5357131598253526,0.1831939496802388,0.09225729070140364
