Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.31007623540632545,0.0015500484169555092,0.11203150033091695,0.004065464936815853
SD,-0.27057049108778014,0.0363310073867356,0.08937441701547476,0.01730444755096562
CV,-3.9806679734180097,0.507847147162991,0.1831939496802388,0.030999925561255737
