Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.17929119113411573,-0.0500448719488214,0.0365985573516203,0.0101439015684602
SD,-0.17790470449815546,0.012425171625044355,0.0366607531850729,0.0034086224073535823
CV,-2.6462385762850396,0.4248770710923586,0.07798917959462075,0.010017750407285761
