Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.17929119113411573,-0.0010873390824286007,0.0365985573516203,0.001630363207958081
SD,-0.17790470449815546,0.010719244195261657,0.0366607531850729,0.017974505681332267
CV,-2.6462385762850396,0.04836960778603929,0.07798917959462075,0.030521142040390407
