Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.29808597285046495,-0.05039299593086414,0.08994194656264236,0.002963280949531697
SD,-0.26668314349843264,-0.04445175587210015,0.07342159538515776,0.0024335107895349117
CV,-1.9187315756563128,-0.30425412623266146,0.038901938200959114,0.0013384347883372964
