Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-1.013910015463809,-0.9892987094574185,1.0408291550738895,1.007282685600577
SD,-0.7734476621744434,-0.05591891307540157,0.6234283711125386,0.03471052257831691
CV,-5.405812644431132,3.660198193830138,0.316109045898213,0.1630226284690139
