Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.29808597285046495,-0.01883870363550873,0.08994194656264236,0.000390621451991682
SD,-0.26668314349843264,-0.03401219386595966,0.07342159538515776,0.0013403615857792168
CV,-1.9187315756563128,-0.31397823735262365,0.038901938200959114,0.0011745108211874686
