Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-1.013910015463809,-0.21090581985335977,1.0408291550738895,0.04782875146015194
SD,-0.7734476621744434,-0.24235084923695124,0.6234283711125386,0.06542394062158774
CV,-5.405812644431132,-1.9964957994521508,0.316109045898213,0.04748609252152886
