Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.5558186011098963,-0.2904504582927152,0.31306471836153843,0.09077805480795569
SD,-0.46950351145126223,-0.12753267515661434,0.2286410239739696,0.021487605429250874
CV,-3.3462346858511336,-0.31904330877799286,0.11901775731142607,0.006896324470257845
