Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.29808597285046495,-0.018862184185753472,0.08994194656264236,0.00042230244156400487
SD,-0.26668314349843264,-0.028984278994915364,0.07342159538515776,0.0011180972664394868
CV,-1.9187315756563128,-0.2530654786423864,0.038901938200959114,0.0008976850794209076
