Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.4270451283838753,-0.05831962400915726,0.20723039200085622,0.020820635171593292
SD,-0.3697529099820498,-0.03285594375410718,0.18170738821141402,0.027699018712441216
CV,-2.811788813940488,-0.15138682576489568,0.12249194024608873,0.017506763403005738
