Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.4270451283838753,-0.3869653342698261,0.20723039200085627,0.23558728150837208
SD,-0.36975290998204974,0.0922343990814658,0.18170738821141402,0.06760065580056056
CV,-2.811788813940487,1.7383026472303855,0.12249194024608874,0.0768314821124731
