Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.2278446721832379,-0.012566645961548804,0.05922445341074733,0.0009135182306305913
SD,-0.212641718067399,-0.018470754019503734,0.06071915148066645,0.0031284019208117205
CV,-1.6168346620050689,-0.14218195691317004,0.040492921036854646,0.002099596221549782
