Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.7877226933568109,-1.141169289268643,0.6959938008298785,1.6330570104370274
SD,-0.6152950718143061,0.5973393572048883,0.4718930368237946,0.7725540964747902
CV,-4.656602048549713,8.87700309667693,0.31880597457734566,1.043433868631136
