Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.8540318452009954,-0.8822484703959219,0.801993853771404,0.9110241809502462
SD,-0.7081488076169038,0.2353223288297877,0.5701221492493795,0.155238667412672
CV,-5.90327113689419,5.707601681127711,0.41109611902914284,0.44994997380675633
