Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.4743181606344045,-0.24690621503936913,0.24506109725024278,0.07022243569232205
SD,-0.42358256200199423,-0.1297712615759079,0.20040487430498458,0.029165930807060765
CV,-3.5332632983312027,-0.8279234823894467,0.14722349695760117,0.01830022805485312
