Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.25055402396084664,-0.013811034564023217,0.06931630141059672,0.00022836304093890787
SD,-0.23266148035633033,-0.027333420433563172,0.06123428973402893,0.0009247109195812828
CV,-1.904131103575061,-0.2674577971996328,0.04157241739888787,0.0008726066554386501
