Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.25055402396084664,-0.013857229572378494,0.06931630141059672,0.00021075484460907388
SD,-0.23266148035633033,-0.029127195438395904,0.06123428973402893,0.0009540917958482033
CV,-1.904131103575061,-0.2862963487527126,0.04157241739888787,0.000907517425829022
