Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-1.1664745817518969,-0.2771731394271789,1.5015519332495821,0.10708439839136578
SD,-0.9035186030184648,-0.25041600492101035,0.9246680049470205,0.08613557684844905
CV,-0.07457256219332238,-0.021411246807950528,0.006355145585893611,0.0007056217630698703
