Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.8540318452009954,-0.2933811196218377,0.801993853771404,0.1231439303132833
SD,-0.7081488076169038,-0.1779255524741306,0.5701221492493795,0.04605258428351253
CV,-5.90327113689419,-1.101543282933554,0.41109611902914284,0.025563302760094254
