Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.8540318452009954,-0.16881096586464342,0.801993853771404,0.045053690061531856
SD,-0.7081488076169038,-0.2003701753431085,0.5701221492493795,0.06392572265009737
CV,-5.90327113689419,-1.8955367828101346,0.41109611902914284,0.06488701717014421
