Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.6593365862037528,-0.46772172529889,0.455769224762941,0.27812504147060374
SD,-0.5231764257872608,-0.17934254606882677,0.3036828378701216,0.0688293512216827
CV,-3.0314944542081808,0.01996272656297363,0.12270837075312863,0.04224431291431978
