Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.6593365862037528,-0.13319154245684123,0.455769224762941,0.032407999516754216
SD,-0.5231764257872608,-0.14578501756503345,0.3036828378701216,0.04863919609223183
CV,-3.0314944542081808,-1.056697018816773,0.12270837075312863,0.03232480122417962
