Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.536477190715878,-0.39762070078002515,0.3104845120121393,0.18923113147855358
SD,-0.46934832199613535,-0.12869128115709932,0.23986737752315437,0.03513377013015167
CV,-3.590306525676411,0.12985822071336436,0.15008713448044755,0.022325560462977425
