Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.2909168122171352,-0.09058824550964108,0.09091271681518122,0.011791536501535653
SD,-0.26956643380899403,-0.06915696881521172,0.07917084178945824,0.007947206432678473
CV,-2.0840274449491947,-0.4568379749599917,0.051017408058367054,0.0055766661110383696
