Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.536477190715878,-0.09754647294065083,0.3104845120121393,0.016733028209894474
SD,-0.46934832199613535,-0.10457665343777682,0.23986737752315437,0.023873150300928805
CV,-3.590306525676411,-0.8520767396933017,0.15008713448044755,0.01851389595523307
