Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-1.2346556652381313,-0.8686589179250958,1.633484742805268,0.8602711777572641
SD,-0.9504140777956422,-0.2540437254965883,0.9666102060102219,0.11416175348341057
CV,-0.07937514126800786,0.005078922294123762,0.006931805784335717,0.0007711896170964586
