Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-1.2346556652381313,-1.8020032639421228,1.633484742805268,3.5129695144249933
SD,-0.9504140777956422,0.24482872828280536,0.9666102060102219,0.15901383196845958
CV,-7.937514126800786,13.425836388208676,0.6931805784335717,1.9586359512499656
