Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.48748619765505624,-0.08489951597689621,0.25259044370032785,0.010990207759113376
SD,-0.44826409397378764,-0.08940884403109213,0.21491618177446786,0.014667640477435724
CV,-3.8213476017376617,-0.7802699321278322,0.16219897379865347,0.013577731886820177
