Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.26624741389299106,-0.016042289661431737,0.07519517682001847,0.0004794328654528947
SD,-0.25933124822361375,-0.02260272157975428,0.07212541422869902,0.0012711091124139665
CV,-2.220941281419105,-0.2193137427952654,0.055227722929036244,0.0013686068259236997
