Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.8834375829778818,-1.077879487811028,0.8331805366444158,1.2676743931180177
SD,-0.7359014722523115,0.045777023568644146,0.5783897624197326,0.051900444574353
CV,-6.203580883676982,5.735659217876176,0.4240595172718362,0.4019960631216476
