Metric,Bias Before Imputation,Bias After Imputation,MSE Before Imputation,MSE After Imputation
Mean,-0.8834375829778818,-0.174079132935827,0.8331805366444158,0.04081243058894656
SD,-0.7359014722523115,-0.18989375351968615,0.5783897624197326,0.05510105888134566
CV,-6.203580883676982,-1.716638797730877,0.4240595172718362,0.050264957448514454
